Name;Total;rel_foreign;rel_women
Altenberg, Stadt;7569;0.04644412191582003;0.5007917656373714
Hermsdorf/Erzgeb.;751;0.016042780748663103;0.4919786096256685
Bad Gottleuba-Berggießhübel, Stadt;5426;0.012529942878201585;0.5034063708341006
Bahretal;2130;0.02252463632097607;0.5093808630393997
Liebstadt, Stadt;1235;0.009732360097323601;0.4878640776699029
Bad Schandau, Stadt;3424;0.03831529687042995;0.5137426900584795
Rathmannsdorf;898;0.032079646017699116;0.5137513751375138
Reinhardtsdorf-Schöna;1297;0.014592933947772658;0.4861751152073733
Dohna, Stadt;6003;0.02064945878434638;0.5019163472754541
Müglitztal;1854;0.016233766233766232;0.49783549783549785
Gohrisch;1778;0.013505908835115363;0.5036578503095104
Königstein/Sächs. Schw., Stadt;2089;0.05792245093346099;0.5064562410329986
Rathen, Kurort;339;0.0471976401179941;0.4851190476190476
Rosenthal-Bielatal;1573;0.013959390862944163;0.5003178639542276
Struppen;2429;0.006984387838948234;0.4923962186600904
Lohmen;3074;0.011049723756906077;0.5160766482624228
Stadt Wehlen, Stadt;1555;0.007756948933419522;0.4954896907216495
Dohma;2009;0.010447761194029851;0.4940417080436941
Pirna, Stadt;39412;0.05214280277080003;0.5151607419248433
Hartmannsdorf-Reichenau;1042;0.0;0.4852240228789323
Klingenberg;6656;0.04179822583070215;0.47916979996992026
Dorfhain;1084;0.02304147465437788;0.5073260073260073
Tharandt, Stadt;5164;0.029069767441860465;0.506103468320093
Leipzig, Stadt;598899;0.11608468205824354;0.5097971444266897
Bennewitz;5149;0.017864077669902913;0.5077669902912622
Böhlen, Stadt;6730;0.04293567077700193;0.5098796612687565
Borna, Stadt;18992;0.0696915464785767;0.5160016843878303
Borsdorf;8239;0.028509037971612278;0.5069756156739051
Brandis, Stadt;9782;0.04394481349003577;0.5060807358201329
Colditz, Stadt;8281;0.02863010388982846;0.5058596109701583
Frohburg, Stadt;12365;0.014226820790558564;0.5044054643925309
Geithain, Stadt;6934;0.036609974055923894;0.5174452133794695
Grimma, Stadt;27638;0.043778718477513655;0.5054634922932195
Groitzsch, Stadt;7502;0.01987991994663109;0.5226150767178118
Großpösna;5546;0.019275806161052064;0.5070270270270271
Kitzscher, Stadt;4936;0.03348893850213112;0.512591389114541
Lossatal;6106;0.021956414877928886;0.4970520799213888
Machern;6635;0.021391985537812595;0.5014309383943365
Markkleeberg, Stadt;25582;0.03846604902075759;0.526486571015286
Markranstädt, Stadt;16182;0.038314176245210725;0.5119268322827834
Neukieritzsch;6988;0.03945675482487491;0.5026447462473195
Regis-Breitingen, Stadt;3831;0.027450980392156862;0.5028705636743215
Rötha, Stadt;6553;0.0728133109448939;0.4949602932193036
Thallwitz;3536;0.008201357466063349;0.4971703452178834
Trebsen/Mulde, Stadt;3752;0.016786570743405275;0.5098666666666667
Wurzen, Stadt;15898;0.057288391397308513;0.5154068670607471
Zwenkau, Stadt;9068;0.0222663139329806;0.5114689016321129
Bad Lausick, Stadt;8040;0.022139303482587063;0.5157920915195225
Otterwisch;1359;0.016224188790560472;0.5007374631268436
Belgershain;3459;0.012746234067207415;0.49811648797450014
Naunhof, Stadt;8774;0.015405682985279013;0.5121533721328312
Parthenstein;3541;0.012990680598700932;0.49957615145521334
Elstertrebnitz;1272;0.02427564604541895;0.5011746280344558
Pegau, Stadt;6515;0.03145619149915605;0.5089011663597299
Bad Düben, Stadt;7844;0.04298469387755102;0.5276785714285714
Belgern-Schildau, Stadt;7556;0.01905265943371262;0.5023151210477577
Cavertitz;2175;0.038656235618959964;0.4942422846614463
Dahlen, Stadt;4156;0.01802018260451706;0.5106996874248617
Delitzsch, Stadt;25822;0.057173845677099475;0.5087542609234583
Doberschütz;4018;0.006475716064757161;0.49551569506726456
Eilenburg, Stadt;16158;0.06090993500464253;0.5202798934918571
Laußig;3572;0.025655326268823202;0.4916341327384272
Liebschützberg;2928;0.018512170037709975;0.49468632156324993
Löbnitz;2115;0.021800947867298578;0.5281323877068558
Mockrehna;4966;0.05903687285915777;0.5053395123916986
Mügeln, Stadt;5642;0.028201489890031926;0.5023057821922667
Naundorf;2185;0.005936073059360731;0.48014605203103605
Oschatz, Stadt;14056;0.04925266903914591;0.5213121753362271
Rackwitz;5424;0.05785885387875438;0.49465733235077375
Schkeuditz, Stadt;19007;0.10782508025048676;0.4901867929492239
Taucha, Stadt;15986;0.045875578921016395;0.5196820827335878
Wermsdorf;5173;0.022054556006964595;0.5148054964195858
Wiedemar;5498;0.04034896401308615;0.4890988372093023
Arzberg;1845;0.027582477014602487;0.47368421052631576
Beilrode;4255;0.02095596891923711;0.4932893807393454
Dommitzsch, Stadt;2316;0.02589555459646094;0.4959069366652305
Elsnig;1392;0.010744985673352435;0.49283667621776506
Trossin;1261;0.03423566878980892;0.49442675159235666
Krostitz;4122;0.018680252304706452;0.49454280863448946
Schönwölkau;2596;0.024165707710011506;0.49539524174980815
Dreiheide;2094;0.0057361376673040155;0.4947418738049713
Torgau, Stadt;20092;0.10265724522292993;0.5043547504105907
Jesewitz;3040;0.0137524557956778;0.49918059652572927
Zschepplin;2807;0.017130620985010708;0.4980406127538297
Dessau-Roßlau, Stadt;75940;0.06754194211066923;0.5219389501962127
Halle (Saale), Stadt;226580;0.11201486411340507;0.5193169982523347
Magdeburg, Landeshauptstadt;241520;0.11068786048187085;0.508521245145209
Arendsee (Altmark), Stadt;6483;0.031914893617021274;0.5041615289765722
Gardelegen, Hansestadt;22079;0.0369632179742707;0.5039184597961495
Kalbe (Milde), Stadt;7207;0.018865307254820364;0.4938956714761376
Klötze, Stadt;9791;0.019816138917262513;0.5070954568657479
Salzwedel, Hansestadt;22916;0.06986689941086624;0.5084664397311687
Apenburg-Winterfeld, Flecken;1687;0.02672209026128266;0.4822064056939502
Beetzendorf;3010;0.011932383162081539;0.5033134526176276
Dähre;1370;0.02909090909090909;0.49417758369723436
Diesdorf, Flecken;2171;0.02678983833718245;0.5150254276467868
Jübar;1541;0.009721322099805573;0.4951393389500972
Kuhfelde;1043;0.027724665391969407;0.5028790786948176
Rohrberg;999;0.011857707509881422;0.516320474777448
Wallstawe;850;0.027348394768133173;0.498812351543943
Aken (Elbe), Stadt;7340;0.023027660444202208;0.5130126720261616
Bitterfeld-Wolfen, Stadt;36552;0.06656270518713066;0.5181111840665353
Köthen (Anhalt), Stadt;24169;0.07945046759910618;0.5139026812313804
Muldestausee;11620;0.01625806451612903;0.5133786457885228
Osternienburger Land;8121;0.009358453392439355;0.4941509666297254
Raguhn-Jeßnitz, Stadt;8820;0.013495123610796099;0.5154779453452772
Sandersdorf-Brehna, Stadt;14129;0.032557151956967935;0.5180467091295117
Südliches Anhalt, Stadt;13064;0.018290349735976125;0.4993495063901431
Zerbst/Anhalt, Stadt;21176;0.07618192981627545;0.5106272435291895
Zörbig, Stadt;9067;0.019406770316462676;0.5074429374793252
Barleben;9127;0.020604997807978958;0.5158921525646646
Haldensleben, Stadt;19170;0.08075538630079816;0.5095737465435384
Hohe Börde;18788;0.02298116820938398;0.4984574468085106
Niedere Börde;6908;0.028219971056439943;0.4886380083948473
Oebisfelde-Weferlingen, Stadt;13078;0.04215761285386381;0.4948737566947207
Oschersleben (Bode), Stadt;18309;0.056863494838040096;0.5103523627424201
Sülzetal;8650;0.014784014784014783;0.5066990066990067
Wanzleben-Börde, Stadt;13982;0.024967806553154958;0.5037916726284161
Wolmirstedt, Stadt;12082;0.06055592322964924;0.5148457530394508
Angern;1960;0.021927587965323816;0.5127420998980632
Burgstall;1472;0.02098849018280298;0.5084631008801624
Colbitz;3327;0.022275737507525588;0.4986458019861571
Loitsche-Heinrichsberg;947;0.027807486631016044;0.49626467449306294
Rogätz;2171;0.002756086357372531;0.5062068965517241
Westheide;1663;0.018105009052504527;0.5024183796856106
Zielitz;1874;0.0208;0.49173333333333336
Altenhausen;1020;0.009784735812133072;0.47847358121330724
Beendorf;787;0.018963337547408345;0.5
Bülstringen;850;0.026806526806526808;0.506993006993007
Calvörde;3240;0.029929034248688677;0.4962962962962963
Erxleben;2725;0.016519823788546256;0.49522058823529413
Flechtingen;2715;0.033835969106289075;0.4987127620448694
Ingersleben;1303;0.028374233128834355;0.5
Eilsleben;3617;0.0126861555432984;0.5104798676227248
Harbke;1699;0.18362573099415205;0.4582115721800117
Hötensleben;3481;0.029842180774748924;0.5093310364628194
Sommersdorf;1317;0.0037678975131876413;0.5048982667671439
Ummendorf;923;0.0064794816414686825;0.5091891891891892
Völpke;1152;0.024158757549611734;0.4943820224719101
Wefensleben;1612;0.02743142144638404;0.5
Am Großen Bruch;2068;0.01695736434108527;0.48594961240310075
Ausleben;1591;0.010752688172043012;0.49019607843137253
Gröningen, Stadt;3391;0.012699350265800354;0.5067886658795749
Kroppenstedt, Stadt;1383;0.04281567489114659;0.5083514887436456
Elsteraue;7919;0.012631047113805735;0.5077680939749906
Hohenmölsen, Stadt;9319;0.028755364806866954;0.5144849785407726
Lützen, Stadt;8249;0.010793111811787534;0.5055811696190246
Naumburg (Saale), Stadt;31865;0.05435601305548581;0.517842011110065
Teuchern, Stadt;7888;0.01394346558499176;0.5
Weißenfels, Stadt;38225;0.12875379303128598;0.5125951502785843
Zeitz, Stadt;27630;0.07483805594759889;0.5182959933403308
An der Poststraße;1561;0.02490421455938697;0.47573435504469985
Bad Bibra, Stadt;2645;0.013988657844990548;0.4996217851739788
Eckartsberga, Stadt;2259;0.019902697921273773;0.4953560371517028
Finne;1187;0.00587248322147651;0.489504617968094
Finneland;1017;0.008884501480750246;0.490138067061144
Kaiserpfalz;1694;0.09994121105232216;0.4964747356051704
Lanitz-Hassel-Tal;1044;0.007640878701050621;0.5038240917782026
Droyßig;1927;0.015057113187954309;0.512993762993763
Gutenborn;1706;0.022740524781341108;0.4967855055523086
Kretzschau;2356;0.020425531914893616;0.5157446808510638
Schnaudertal;895;0.006696428571428571;0.49328859060402686
Wetterzeube;1714;0.019767441860465116;0.4982558139534884
Balgstädt;1058;0.014150943396226415;0.49339622641509434
Freyburg (Unstrut), Stadt;4444;0.02118071203244705;0.5119423163587201
Gleina;1156;0.007792207792207792;0.49004329004329006
Goseck;1021;0.014577259475218658;0.4956268221574344
Karsdorf;1459;0.04080221300138313;0.5162404975812025
Laucha an der Unstrut, Stadt;2727;0.013186813186813187;0.49469058952764555
Nebra (Unstrut), Stadt;2971;0.03779952750590618;0.5194060074249072
Meineweh;1005;0.0496031746031746;0.4652777777777778
Mertendorf;1595;0.01195720578980491;0.4914826498422713
Molauer Land;1008;0.007952286282306162;0.49950248756218907
Osterfeld, Stadt;2379;0.050105263157894736;0.4898989898989899
Schönburg;1070;0.05425631431244153;0.4827264239028945
Stößen, Stadt;881;0.01126126126126126;0.5357941834451901
Wethau;864;0.0313588850174216;0.4976635514018692
Ballenstedt, Stadt;8617;0.014980838462431773;0.5149790989317232
Blankenburg (Harz), Stadt;19570;0.026271403015589063;0.5194479938665986
Falkenstein/Harz, Stadt;5066;0.015807152736613317;0.49407114624505927
Halberstadt, Stadt;36675;0.06012106009379431;0.5216217690042535
Harzgerode, Stadt;7475;0.020066889632107024;0.5105016722408027
Huy;6760;0.013315579227696404;0.4926785978405561
Ilsenburg (Harz), Stadt;9558;0.0171584013391923;0.514488963280678
Nordharz;7739;0.00749063670411985;0.506522019888932
Oberharz am Brocken, Stadt;10026;0.02043664639617187;0.5087701813832968
Osterwieck, Stadt;11299;0.018151230741986896;0.49291659288117584
Quedlinburg, Welterbestadt;23309;0.028315243039169418;0.5250804548380176
Thale, Stadt;17171;0.02347800757355083;0.5113881283858566
Wernigerode, Stadt;32475;0.04233765433999446;0.5197068604507944
Ditfurt;1450;0.028826355525051476;0.5044735030970406
Groß Quenstedt;855;0.0035087719298245615;0.492379835873388
Harsleben / Harschlewe;2120;0.008490566037735849;0.5058934464875059
Hedersleben;1300;0.014637904468412942;0.4996138996138996
Schwanebeck, Stadt;2359;0.00848536274925753;0.5099703012303776
Selke-Aue;1330;0.009745127436281859;0.4962518740629685
Wegeleben, Stadt;2472;0.014563106796116505;0.5004045307443366
Biederitz;8492;0.022973609802073514;0.5130742049469965
Burg, Stadt;22108;0.06811705640237008;0.5007010719616446
Elbe-Parey;6414;0.012616822429906542;0.5119177441969154
Genthin, Stadt;13619;0.058059307105108635;0.511226885823305
Gommern, Stadt;10219;0.02718028940164255;0.5187249437762784
Jerichow, Stadt;6678;0.013179571663920923;0.49767790262172285
Möckern, Stadt;12746;0.05877736796672683;0.5023934709252138
Möser;8423;0.01187507421921387;0.5085531004989309
Allstedt, Stadt;7639;0.01099044877665838;0.4994110718492344
Arnstein, Stadt;6293;0.01159834763266603;0.5037319358424647
Eisleben, Lutherstadt;22626;0.06699072028281043;0.5131910380485218
Gerbstedt, Stadt;6834;0.010543271342802753;0.5038056206088993
Hettstedt, Stadt;13115;0.0542292731294333;0.5109823062843197
Mansfeld, Stadt;8367;0.014099653483092365;0.4999402557055801
Sangerhausen, Stadt;25813;0.04186839149463573;0.5128592454876443
Seegebiet Mansfelder Land;8571;0.012955182072829132;0.5103874883286648
Südharz;9034;0.021799269669137988;0.5026004204935266
Berga;1649;0.01995163240628779;0.49032648125755746
Brücken-Hackpfüffel;966;0.0031023784901758012;0.5118924508790073
Edersleben;960;0.005219206680584551;0.49738766980146293
Kelbra (Kyffhäuser), Stadt;3289;0.015179113539769277;0.5040971168437026
Wallhausen;2418;0.007877280265339967;0.5149253731343284
Ahlsdorf;1548;0.003875968992248062;0.5194049159120311
Benndorf;1956;0.02304147465437788;0.5340501792114696
Blankenheim;1130;0.01056338028169014;0.5088028169014085
Bornstedt;790;0.008838383838383838;0.48542458808618505
Helbra;3746;0.012266666666666667;0.5341333333333333
Hergisdorf;1481;0.008097165991902834;0.5057239057239057
Klostermansfeld;2180;0.01101422670949977;0.4901330885727398
Wimmelburg;1091;0.006427915518824609;0.5054945054945055
Bad Dürrenberg, Solestadt;11307;0.0690844758956214;0.5159207500442243
Bad Lauchstädt, Goethestadt;8767;0.013907888736890105;0.5106019151846786
Braunsbedra, Stadt;10390;0.03715110683349374;0.5011071531722345
Kabelsketal;8805;0.03244469653998865;0.49648446359718756
Landsberg, Stadt;14720;0.024314045096441184;0.5045155157194269
Leuna, Stadt;13903;0.02396028205497194;0.5044604316546762
Wettin-Löbejün, Stadt;9721;0.013469052025498663;0.5033412151742572
Merseburg, Stadt;33305;0.12062338598282385;0.5124016575581046
Mücheln (Geiseltal), Stadt;8297;0.014950566674704605;0.5057887120115774
Petersberg;9412;0.005734310289901242;0.5089190911021448
Querfurt, Stadt;10114;0.020656256177110102;0.5178924476077501
Salzatal;11469;0.008716875871687587;0.507276688453159
Schkopau;10937;0.013433244996801609;0.5040212027051727
Teutschenthal;13108;0.012434205507666489;0.5080479060187657
Barnstädt;949;0.011615628299894404;0.49522799575821846
Farnstädt;1437;0.01314878892733564;0.48788927335640137
Nemsdorf-Göhrendorf;798;0.019975031210986267;0.49748743718592964
Obhausen;2176;0.012838147638697846;0.4974782209995415
Schraplau, Stadt;1065;0.010367577756833177;0.5132325141776938
Steigra;1065;0.00749063670411985;0.5009363295880149
Aschersleben, Stadt;26022;0.05480189078052342;0.5256705864268696
Barby, Stadt;8015;0.01720269259536275;0.506108202443281
Bernburg (Saale), Stadt;31547;0.07374893037112161;0.5097455075587107
Bördeland;7542;0.015641569459172854;0.505701405462742
Calbe (Saale), Stadt;8370;0.041328236980410896;0.513316612922489
Hecklingen, Stadt;6692;0.01823344791510985;0.5139013452914798
Könnern, Stadt;7990;0.020275344180225283;0.4996870697208662
Nienburg (Saale), Stadt;5835;0.0265320095857583;0.4996577686516085
Schönebeck (Elbe), Stadt;30427;0.05954845706398502;0.5201616878635512
Seeland, Stadt;7732;0.03335919317300233;0.49890053033242787
Staßfurt, Stadt;23816;0.025862792845746913;0.5151973131821999
Bördeaue;1800;0.017827298050139277;0.5155728587319244
Börde-Hakel;2935;0.015306122448979591;0.4988091187478734
Borne;1172;0.003424657534246575;0.49957228400342174
Egeln, Stadt;3141;0.022016592214422464;0.5118059987236758
Wolmirsleben;1374;0.00725689404934688;0.5123367198838897
Alsleben (Saale), Stadt;2669;0.056179775280898875;0.529037092544024
Giersleben;937;0.00425531914893617;0.5026624068157615
Güsten, Stadt;3963;0.03377867406100328;0.5176500252143217
Ilberstedt;952;0.010395010395010396;0.5005202913631633
Plötzkau;1230;0.013018714401952807;0.5040650406504065
Bismark (Altmark), Stadt;7847;0.011331805449452509;0.5061099796334012
Havelberg, Hansestadt;6178;0.02296991264962795;0.5145583953413135
Osterburg (Altmark), Hansestadt;9427;0.01579226285108638;0.5005829358770535
Stendal, Hansestadt;37405;0.07517510559803241;0.5116689389686422
Tangerhütte, Stadt;10340;0.025735294117647058;0.5066769885813819
Tangermünde, Stadt;10248;0.01794246708922477;0.5217391304347826
Arneburg, Stadt;1449;0.011830201809324982;0.511482254697286
Eichstedt (Altmark);839;0.017921146953405017;0.5047846889952153
Goldbeck;1387;0.02080344332855093;0.5082319255547602
Hassel;906;0.03670745272525028;0.5016648168701443
Hohenberg-Krusemark;1176;0.011063829787234043;0.49318568994889267
Iden;745;0.04845222072678331;0.5067204301075269
Rochau;976;0.014256619144602852;0.48223350253807107
Werben (Elbe), Hansestadt;960;0.0063025210084033615;0.4842436974789916
Kamern;1212;0.012417218543046357;0.48009950248756217
Klietz;1442;0.007633587786259542;0.5163307852675469
Sandau (Elbe), Stadt;808;0.004962779156327543;0.5241038318912238
Schollene;1096;0.0;0.4977168949771689
Schönhausen (Elbe);2145;0.0070028011204481795;0.5114325711619225
Wust-Fischbeck;1206;0.01488833746898263;0.49958643507030603
Aland;1307;0.015232292460015232;0.4984779299847793
Altmärkische Höhe;1777;0.007896221094190638;0.4802036199095023
Altmärkische Wische;835;0.013285024154589372;0.49819059107358266
Seehausen (Altmark), Hansestadt;4705;0.02273210112598258;0.5078623034424139
Zehrental;835;0.011918951132300357;0.5017878426698451
Annaburg, Stadt;6523;0.03634411900015335;0.5059040024536114
Bad Schmiedeberg, Stadt;8051;0.018366840407048897;0.5076942169272772
Coswig (Anhalt), Stadt;11315;0.051329622758194186;0.49726148409893994
Gräfenhainichen, Stadt;11359;0.028523637644158818;0.5190987502200317
Jessen (Elster), Stadt;13908;0.0608195542774982;0.5037388553350589
Kemberg, Stadt;9516;0.013348749211688039;0.5059911709060332
Oranienbaum-Wörlitz, Stadt;8056;0.045268510479970235;0.48717313173875326
Wittenberg, Lutherstadt;45010;0.053188180404354586;0.5180067094710182
Zahna-Elster, Stadt;9192;0.02425231103860794;0.503697259678121
Erfurt, Stadt;218205;0.10170027497708524;0.5136045536414008
Gera, Stadt;93114;0.09002362542955326;0.5127792096219931
Jena, Stadt;110365;0.11149869981607154;0.5103971295767756
Suhl, Stadt;35412;0.08675515391132449;0.5112673669942392
Weimar, Stadt;65495;0.09756618926924604;0.519902890385232
Heilbad Heiligenstadt, Stadt;16587;0.10207403834559267;0.5044322498944702
Niederorschel;5407;0.028244415728262875;0.5054438088208156
Leinefelde-Worbis, Stadt;20067;0.061048539818598625;0.5035627086551397
Am Ohmberg;3561;0.028635597978663673;0.5053340819764177
Sonnenstein;4343;0.008289201013124569;0.49896337249481687
Dingelstädt, Stadt;6852;0.024660732525901067;0.5053983075576306
Berlingerode;1198;0.014178482068390326;0.515
Brehme;1087;0.009216589861751152;0.4880294659300184
Ecklingerode;691;0.008746355685131196;0.49271137026239065
Ferna;543;0.016544117647058824;0.47889908256880737
Tastungen;249;0.012096774193548387;0.52
Wehnde;367;0.01084010840108401;0.5134408602150538
Teistungen;2466;0.025162337662337664;0.49756493506493504
Breitenworbis;3158;0.0076045627376425855;0.49968294229549776
Buhla;466;0.03411513859275053;0.5053533190578159
Gernrode;1471;0.00477815699658703;0.4959016393442623
Haynrode;704;0.04403409090909091;0.48787446504992865
Kirchworbis;1296;0.022988505747126436;0.49500384319754037
Arenshausen;992;0.04221105527638191;0.5206030150753769
Bornhagen;245;0.012605042016806723;0.48535564853556484
Burgwalde;208;0.013824884792626729;0.5
Freienhagen;292;0.02413793103448276;0.4931506849315068
Fretterode;178;0.0;0.49171270718232046
Gerbershausen;588;0.024054982817869417;0.5102739726027398
Hohengandern;575;0.0156794425087108;0.47735191637630664
Kirchgandern;588;0.02866779089376054;0.5101694915254237
Lindewerra;256;0.011673151750972763;0.49603174603174605
Marth;331;0.0;0.4186746987951807
Rohrberg;224;0.0;0.4824561403508772
Rustenfelde;510;0.005893909626719057;0.5137795275590551
Schachtebich;237;0.0;0.5063829787234042
Wahlhausen;289;0.013605442176870748;0.4983164983164983
Bodenrode-Westhausen;1076;0.01574074074074074;0.4967860422405877
Geisleden;982;0.02158273381294964;0.4876543209876543
Glasehausen;150;0.0;0.4697986577181208
Heuthen;722;0.009695290858725761;0.5089903181189488
Hohes Kreuz;1264;0.022116903633491312;0.4790513833992095
Reinholterode;781;0.003865979381443299;0.4884318766066838
Steinbach;528;0.009487666034155597;0.4914933837429111
Wingerode;1148;0.006932409012131715;0.4913494809688581
Asbach-Sickenberg;99;0.0;0.5346534653465347
Birkenfelde;533;0.013157894736842105;0.47924528301886793
Dietzenrode/Vatterode;127;0.0;0.484375
Eichstruth;94;0.0;0.5057471264367817
Lenterode;316;0.00946372239747634;0.49375
Lutter;709;0.021037868162692847;0.5028011204481793
Mackenrode;309;0.01592356687898089;0.4968152866242038
Röhrig;223;0.0;0.48444444444444446
Schönhagen;145;0.02027027027027027;0.4931506849315068
Steinheuterode;300;0.029900332225913623;0.45695364238410596
Thalwenden;345;0.011494252873563218;0.5170454545454546
Uder;2712;0.0347247875877355;0.4879763226045135
Wüstheuterode;575;0.0;0.4912891986062718
Büttstedt;864;0.013761467889908258;0.5114942528735632
Effelder;1203;0.010824313072439634;0.492089925062448
Großbartloff;919;0.013143483023001095;0.49616648411829134
Küllstedt;1273;0.024922118380062305;0.5046801872074883
Wachstedt;448;0.013513513513513514;0.5022421524663677
Dieterode;74;0.0;0.44871794871794873
Geismar;1048;0.03513770180436847;0.4938154138915319
Kella;468;0.006396588486140725;0.5021367521367521
Krombach;184;0.06451612903225806;0.4918918918918919
Pfaffschwende;303;0.05863192182410423;0.4819672131147541
Schwobfeld;99;0.0;0.5346534653465347
Sickerode;149;0.0;0.47619047619047616
Volkerode;240;0.02510460251046025;0.49377593360995853
Wiesenfeld;229;0.04329004329004329;0.4935064935064935
Schimberg;2162;0.02543940795559667;0.4861239592969473
Ellrich, Stadt;5230;0.03611695012421173;0.5073599694131141
Nordhausen, Stadt;40729;0.08172935284297358;0.510016694490818
Sollstedt;2898;0.07004830917874397;0.49361408353469105
Hohenstein;2022;0.01332675222112537;0.4871541501976285
Werther;3005;0.007661558960692871;0.5116588940706196
Harztor;7443;0.029668411867364748;0.5133574976506914
Görsbach;1031;0.0137524557956778;0.5014720314033366
Urbach;896;0.005592841163310962;0.5022371364653244
Heringen/Helme, Stadt;4666;0.02442159383033419;0.4968944099378882
Großlohra;852;0.0035169988276670576;0.49882903981264637
Kehmstedt;456;0.0;0.5043103448275862
Kleinfurra;987;0.0070921985815602835;0.5040485829959515
Lipprechterode;518;0.01949317738791423;0.4951267056530214
Niedergebra;632;0.014285714285714285;0.5102685624012638
Bleicherode, Stadt;10043;0.0284492191385656;0.5060181040485427
Barchfeld-Immelborn;4356;0.018620689655172412;0.5069028992176714
Treffurt, Stadt;5929;0.014321819713563605;0.49561846983485003
Unterbreizbach;3319;0.014449127031908489;0.48916315472606864
Vacha, Stadt;5041;0.03290386521308226;0.5047600158667196
Wutha-Farnroda;6333;0.10156126793881091;0.4917231593883021
Gerstungen;9126;0.04876712328767123;0.48799736928641896
Hörselberg-Hainich;6066;0.017936481816685865;0.49736755511681474
Bad Liebenstein, Stadt;7770;0.05805870236869207;0.5157054582904222
Krayenberggemeinde;4896;0.054805725971370144;0.4953997137599673
Werra-Suhl-Tal, Stadt;6164;0.028358450818343865;0.49756888168557534
Eisenach, Stadt;39923;0.10082392126418072;0.5116197535810878
Berka v. d. Hainich;731;0.013513513513513514;0.4898785425101215
Bischofroda;644;0.017133956386292833;0.49065420560747663
Frankenroda;318;0.0;0.4921135646687697
Hallungen;172;0.0;0.5224719101123596
Krauthausen;1554;0.025048169556840076;0.48717948717948717
Lauterbach;655;0.013677811550151976;0.5045731707317073
Nazza;542;0.00929368029739777;0.4897959183673469
Amt Creuzburg, Stadt;4682;0.017712334613743063;0.5004268032437047
Bad Salzungen, Stadt;22808;0.07366482504604052;0.5119266859598351
Leimbach;1786;0.03627232142857143;0.5231973169368362
Buttlar;1153;0.006060606060606061;0.5021645021645021
Geisa, Stadt;4763;0.02879966365356317;0.5023118957545187
Gerstengrund;63;0.0;0.47692307692307695
Schleid;1016;0.011776251226692836;0.49951028403525954
Ruhla, Stadt;5254;0.023773297831875238;0.5069404829815555
Seebach;1781;0.03975363941769317;0.4974761637689288
Dermbach;7071;0.016963528413910092;0.5050890585241731
Empfertshausen;530;0.02631578947368421;0.48507462686567165
Oechsen;596;0.029900332225913623;0.505
Weilar;817;0.015950920245398775;0.5423312883435583
Wiesenthal;742;0.012178619756427604;0.49118046132971505
Bad Langensalza, Stadt;16718;0.043069928814978765;0.5139437462597247
Dünwald;2258;0.017722640673460344;0.4995571302037201
Mühlhausen/Thüringen, Stadt;35336;0.0710303647734669;0.5132014602258256
Unstruttal;2977;0.014103425117528543;0.49731543624161073
Menteroda;1906;0.017857142857142856;0.5136554621848739
Anrode;3148;0.015252621544327931;0.49205340114431023
Bad Tennstedt, Stadt;2399;0.05571725571725572;0.5126713751557956
Ballhausen;817;0.013563501849568433;0.4796547472256473
Blankenburg;166;0.08333333333333333;0.47305389221556887
Bruchstedt;277;0.029197080291970802;0.5072992700729927
Haussömmern;207;0.014563106796116505;0.46568627450980393
Hornsömmern;154;0.0;0.47468354430379744
Kirchheilingen;770;0.03506493506493506;0.48704663212435234
Kutzleben;608;0.006611570247933884;0.4843492586490939
Mittelsömmern;205;0.03414634146341464;0.4975369458128079
Sundhausen;357;0.019390581717451522;0.5013850415512465
Tottleben;142;0.0364963503649635;0.46715328467153283
Urleben;382;0.010526315789473684;0.47368421052631576
Großvargula;714;0.011204481792717087;0.5132867132867133
Herbsleben;2831;0.018708083303918106;0.4892340275326509
Rodeberg;1976;0.022188603126575897;0.49319213313161875
Südeichsfeld;6415;0.01650319165498988;0.5078648185640866
Kammerforst;797;0.0037735849056603774;0.49436795994993743
Oppershausen;307;0.009933774834437087;0.5083612040133779
Vogtei;4256;0.018339995297437104;0.5059957676933929
Schönstedt;1308;0.011432926829268292;0.48323170731707316
Unstrut-Hainich;5121;0.03711662434069154;0.5008794215360562
Körner;1608;0.014962593516209476;0.494375
Marolterode;316;0.02280130293159609;0.4786885245901639
Nottertal-Heilinger Höhen, Stadt;5597;0.10456816559600285;0.49170087453150096
Bad Frankenhausen/Kyffhäuser, Stadt;9784;0.0366015744811369;0.5100726045607935
Helbedündorf;2152;0.013500931098696461;0.47182114578481604
Sondershausen, Stadt;20971;0.06284869581803443;0.5070335224834295
Kyffhäuserland;3928;0.021374045801526718;0.49771108850457785
Roßleben-Wiehe, Stadt;7122;0.01726315789473684;0.5129824561403509
Greußen, Stadt;5753;0.04493990593973175;0.4965168930686172
Clingen, Stadt;1031;0.01270772238514174;0.5176470588235295
Niederbösa;121;0.024193548387096774;0.43902439024390244
Oberbösa;321;0.03205128205128205;0.5160256410256411
Topfstedt;541;0.014625228519195612;0.49272727272727274
Trebra;293;0.0;0.4652777777777778
Wasserthaleben;376;0.013227513227513227;0.5026178010471204
Westgreußen;361;0.011111111111111112;0.4733893557422969
Abtsbessingen;485;0.012474012474012475;0.48125
Bellstedt;161;0.0;0.4785276073619632
